측정일시,권역명,측정소명,이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥)
20230329,동남권,서초구,0.0372,0.0295,0.59,0.0034,89,44
20230329,동북권,성동구,0.0395,0.0326,0.49,0.0035,78,34
20230329,동북권,성북구,0.0369,0.0326,0.54,0.0036,84,35
20230329,동남권,송파구,0.0407,0.027,0.55,0.0034,90,36
20230329,서남권,양천구,0.0359,0.0318,0.59,0.0032,85,45
20230329,서남권,영등포구,0.0424,0.0287,0.59,0.0038,77,42
20230329,도심권,용산구,0.0367,0.0329,0.59,0.0041,80,38
20230329,서북권,은평구,0.0252,0.0325,0.72,0.0034,78,40
20230329,도심권,종로구,0.0341,0.0505,0.59,0.0038,77,37
20230329,도심권,중구,0.0361,0.043,0.55,0.0036,72,39
20230329,동북권,중랑구,0.0317,0.0363,0.49,0.0031,69,34
20230330,동남권,강남구,0.0432,0.0399,0.55,0.004,71,31
20230330,동남권,강동구,0.026,0.0328,0.44,0.0028,65,29
20230330,동북권,강북구,0.0247,0.0497,0.56,0.0028,73,34
20230330,서남권,강서구,0.0431,0.0457,0.69,0.0043,111,50
20230330,서남권,관악구,0.0431,0.0329,0.63,0.004,82,41
20230330,동북권,광진구,0.0295,0.0329,0.49,0.0031,65,31
20230330,서남권,구로구,0.0356,0.0341,0.59,0.0041,101,52
20230330,서남권,금천구,0.036,0.0469,0.51,0.004,68,37
20230330,동북권,노원구,0.0331,0.0418,0.58,0.0034,71,36
20230330,동북권,도봉구,0.0248,0.0486,0.39,0.0031,70,34
20230330,동북권,동대문구,0.0346,0.047,0.59,0.0039,75,34
20230330,서남권,동작구,0.0381,0.0428,0.53,0.0036,70,36
20230330,서북권,마포구,0.0435,0.0384,0.71,0.0039,80,49
20230330,서북권,서대문구,0.0256,0.0182,0.86,0.0053,68,40
20230330,동남권,서초구,0.0388,0.0369,0.6,0.0035,77,40
20230330,동북권,성동구,0.0397,0.04,0.5,0.0034,69,29
20230330,동북권,성북구,0.038,0.0403,0.57,0.0036,79,36
20230330,동남권,송파구,0.0484,0.0247,0.61,0.0035,74,32
20230330,서남권,양천구,0.0417,0.0378,0.66,0.0037,101,54
20230330,서남권,영등포구,0.044,0.0412,0.62,0.004,88,46
20230330,도심권,용산구,0.0422,0.0379,0.67,0.0042,83,43
20230330,서북권,은평구,0.0241,0.045,0.76,0.0033,86,48
20230330,도심권,종로구,0.0322,0.0473,0.62,0.0036,77,38
20230330,도심권,중구,0.0404,0.053,0.63,0.0038,76,42
20230330,동북권,중랑구,0.0333,0.0435,0.52,0.0031,69,34
20230331,동남권,강남구,0.042,0.0464,0.55,0.0039,93,40
20230331,동남권,강동구,0.0281,0.0388,0.48,0.0029,95,44
20230331,동북권,강북구,0.022,0.0617,0.59,0.0028,90,41
20230331,서남권,강서구,0.0409,0.0512,0.62,0.004,115,48
20230331,서남권,관악구,0.0445,0.0379,0.65,0.0041,106,52
20230331,동북권,광진구,0.0313,0.0364,0.54,0.0032,89,45
20230331,서남권,구로구,0.0363,0.0379,0.58,0.0041,118,58
20230331,서남권,금천구,0.0412,0.0499,0.57,0.0043,93,49
20230331,동북권,노원구,0.0351,0.0471,0.62,0.0035,88,44
20230331,동북권,도봉구,0.0216,0.0612,0.42,0.0033,91,42
20230331,동북권,동대문구,0.0339,0.0539,0.58,0.0038,95,44
20230331,서남권,동작구,0.0373,0.0522,0.55,0.0038,97,49
20230331,서북권,마포구,0.0392,0.0463,0.62,0.0038,89,52
20230331,서북권,서대문구,0.0193,0.053,0.61,0.0037,94,44
20230331,동남권,서초구,0.04,0.0437,0.6,0.0038,105,56
20230331,동북권,성동구,0.0434,0.0458,0.54,0.0035,97,39
20230331,동북권,성북구,0.0417,0.0445,0.58,0.0036,100,43
20230331,동남권,송파구,0.0515,0.0297,0.68,0.0034,119,52
20230331,서남권,양천구,0.0453,0.0404,0.67,0.0037,106,54
20230331,서남권,영등포구,0.0487,0.0422,0.61,0.0038,94,47
20230331,도심권,용산구,0.0418,0.047,0.63,0.0041,101,51
20230331,서북권,은평구,0.0261,0.0442,0.77,0.0033,92,49
20230331,도심권,종로구,0.0335,0.0521,0.62,0.0036,94,46
20230331,도심권,중구,0.0392,0.0579,0.58,0.0036,88,46
20230331,동북권,중랑구,0.0317,0.0529,0.52,0.003,87,44
20230401,동남권,강남구,0.0417,0.0478,0.57,0.0039,83,42
20230401,동남권,강동구,0.0282,0.0384,0.5,0.0029,86,47
20230401,동북권,강북구,0.0208,0.06,0.59,0.0028,79,41
20230401,서남권,강서구,0.039,0.0483,0.65,0.0043,111,56
20230401,서남권,관악구,0.0457,0.0347,0.69,0.0044,100,54
20230401,동북권,광진구,0.0306,0.0358,0.56,0.0032,80,45
20230401,서남권,구로구,0.0323,0.0378,0.59,0.0039,111,63
20230401,서남권,금천구,0.0387,0.0506,0.59,0.0041,82,50
20230401,동북권,노원구,0.0322,0.0486,0.62,0.0036,80,46
20230401,동북권,도봉구,0.0226,0.057,0.45,0.0033,77,41
20230401,동북권,동대문구,0.0361,0.0515,0.62,0.0039,84,45
20230401,서남권,동작구,0.0364,0.0514,0.58,0.0038,85,50
20230401,서북권,마포구,0.0419,0.0433,0.64,0.0043,89,59
20230401,서북권,서대문구,0.0273,0.0199,0.85,0.0047,83,43
20230401,동남권,서초구,0.0427,0.0414,0.64,0.0039,97,57
20230401,동북권,성동구,0.0447,0.0441,0.56,0.0036,86,40
20230401,동북권,성북구,0.0406,0.0456,0.57,0.0035,83,42
20230401,동남권,송파구,0.068,0.004,0.7,0.004,95,45
20230401,서남권,양천구,0.0372,0.0405,0.64,0.0038,100,59
20230401,서남권,영등포구,0.042,0.0436,0.6,0.004,91,54
20230401,도심권,용산구,0.044,0.0447,0.68,0.0043,93,54
20230401,서북권,은평구,0.0262,0.0449,0.83,,82,51
20230401,도심권,종로구,0.0325,0.0519,0.63,0.0038,78,44
20230401,도심권,중구,0.0427,0.0486,0.61,0.0039,76,46
20230401,동북권,중랑구,0.031,0.051,0.52,0.0031,75,45
20230402,동남권,강남구,0.0206,0.0515,0.38,0.0031,46,29
20230402,동남권,강동구,0.0118,0.0436,0.34,0.0024,45,31
20230402,동북권,강북구,0.0143,0.049,0.44,0.0022,43,28
20230402,서남권,강서구,0.0279,0.0446,0.59,0.0032,60,32
20230402,서남권,관악구,0.0242,0.0386,0.5,0.0033,50,32
20230402,동북권,광진구,0.0128,0.0418,0.34,0.003,43,28
20230402,서남권,구로구,0.0245,0.0298,0.52,0.0032,75,35
20230402,서남권,금천구,0.0173,0.0558,0.39,0.003,38,28
20230402,동북권,노원구,0.0181,0.0466,0.45,0.0028,44,31
20230402,동북권,도봉구,0.0144,0.0509,0.26,0.0028,39,25
20230402,동북권,동대문구,0.0202,0.0516,0.46,0.0033,47,30
20230402,서남권,동작구,0.0212,0.0492,0.39,0.0027,43,30
20230402,서북권,마포구,0.0213,0.0495,0.45,0.0031,43,33
20230402,서북권,서대문구,0.0118,0.0552,0.46,0.0034,42,24
20230402,동남권,서초구,0.0183,0.0485,0.42,0.0036,41,28
20230402,동북권,성동구,0.0216,0.0517,0.37,0.0029,47,28
20230402,동북권,성북구,0.0271,0.0422,0.39,0.0029,44,27
20230402,동남권,송파구,0.0202,0.0506,0.44,0.0029,49,31
20230402,서남권,양천구,0.0267,0.0389,0.52,,54,35
20230402,서남권,영등포구,0.0289,0.0427,0.49,0.003,51,32
20230402,도심권,용산구,0.0202,0.0503,0.44,0.0033,51,35
20230402,서북권,은평구,0.0102,0.0471,0.67,,39,26
20230402,도심권,종로구,0.019,0.0503,0.45,0.0031,43,30
20230402,도심권,중구,0.0293,0.0442,0.47,0.003,44,31
20230402,동북권,중랑구,0.0139,0.0548,0.33,0.0023,39,28
20230403,동남권,강남구,0.0209,0.0541,0.35,0.0031,44,29
20230403,동남권,강동구,0.0147,0.0434,0.32,0.0023,44,32
20230403,동북권,강북구,0.0166,0.0495,0.44,0.0023,45,32
20230403,서남권,강서구,0.0309,0.0463,0.51,0.0032,58,32
20230403,서남권,관악구,0.0275,0.0402,0.47,0.0033,50,32
20230403,동북권,광진구,0.0139,0.0429,0.33,0.0031,42,28
