,기준_날짜,기준_시간대,시작_대여소_ID,종료_대여소_ID,전체_건수
41886,20230101.0,735,ST-1698,ST-294,1
41887,20230101.0,735,ST-1720,ST-1763,1
41888,20230101.0,735,ST-1812,ST-3052,1
41889,20230101.0,735,ST-1850,ST-2567,1
41890,20230101.0,735,ST-2056,ST-2412,1
41891,20230101.0,735,ST-210,ST-18,1
41892,20230101.0,735,ST-223,ST-232,1
41893,20230101.0,735,ST-2342,ST-243,1
41894,20230101.0,735,ST-24,ST-21,1
41895,20230101.0,735,ST-2411,ST-1718,1
41896,20230101.0,735,ST-250,ST-2342,1
41897,20230101.0,735,ST-251,ST-1195,1
41898,20230101.0,735,ST-2579,ST-908,1
41899,20230101.0,735,ST-258,ST-99,1
41900,20230101.0,735,ST-259,ST-2325,1
41901,20230101.0,735,ST-2689,ST-815,1
41902,20230101.0,735,ST-2705,ST-1385,1
41903,20230101.0,735,ST-2768,ST-2771,1
41904,20230101.0,735,ST-2804,ST-915,1
41905,20230101.0,735,ST-2876,ST-1413,1
41906,20230101.0,735,ST-2882,ST-1568,1
41907,20230101.0,735,ST-2958,ST-660,1
41908,20230101.0,735,ST-3089,ST-3059,1
41909,20230101.0,735,ST-3162,ST-1087,1
41910,20230101.0,735,ST-3171,ST-53,1
41911,20230101.0,735,ST-395,ST-2560,1
41912,20230101.0,735,ST-424,ST-70,1
41913,20230101.0,735,ST-445,ST-2310,1
41914,20230101.0,735,ST-479,ST-2264,1
41915,20230101.0,735,ST-503,ST-1041,1
41916,20230101.0,735,ST-531,ST-528,1
41917,20230101.0,735,ST-583,ST-3168,1
41918,20230101.0,735,ST-642,ST-630,1
41919,20230101.0,735,ST-665,ST-1403,1
41920,20230101.0,735,ST-71,ST-69,1
41921,20230101.0,735,ST-772,ST-890,1
41922,20230101.0,735,ST-838,ST-1413,1
41923,20230101.0,735,ST-963,ST-953,1
41924,20230101.0,740,ST-1119,ST-1120,1
41925,20230101.0,740,ST-1123,ST-606,1
41926,20230101.0,740,ST-12,ST-10,1
41927,20230101.0,740,ST-1253,ST-1689,1
41928,20230101.0,740,ST-1253,ST-2035,1
41929,20230101.0,740,ST-1253,ST-2045,1
41930,20230101.0,740,ST-1265,ST-2817,1
41931,20230101.0,740,ST-1279,ST-1639,1
41932,20230101.0,740,ST-1361,ST-890,1
41933,20230101.0,740,ST-138,ST-1819,1
41934,20230101.0,740,ST-1464,ST-1465,1
41935,20230101.0,740,ST-1517,ST-1065,1
41936,20230101.0,740,ST-1730,ST-1079,1
41937,20230101.0,740,ST-1787,ST-1777,1
41938,20230101.0,740,ST-1793,ST-3179,1
41939,20230101.0,740,ST-1842,ST-2749,1
41940,20230101.0,740,ST-1869,ST-899,1
41941,20230101.0,740,ST-1966,ST-1275,1
41942,20230101.0,740,ST-2001,ST-3089,1
41943,20230101.0,740,ST-201,ST-204,1
41944,20230101.0,740,ST-2031,ST-2411,1
41945,20230101.0,740,ST-2063,ST-2754,1
41946,20230101.0,740,ST-2067,ST-3167,1
41947,20230101.0,740,ST-2151,ST-204,1
41948,20230101.0,740,ST-2173,ST-442,1
41949,20230101.0,740,ST-2411,ST-1063,1
41950,20230101.0,740,ST-2411,ST-1718,1
41951,20230101.0,740,ST-2425,ST-2264,1
41952,20230101.0,740,ST-2478,ST-2994,1
41953,20230101.0,740,ST-2542,ST-974,1
41954,20230101.0,740,ST-2601,ST-2876,1
41955,20230101.0,740,ST-2603,ST-1717,1
41956,20230101.0,740,ST-2738,ST-1839,1
41957,20230101.0,740,ST-2747,ST-1835,1
41958,20230101.0,740,ST-278,ST-426,1
41959,20230101.0,740,ST-2865,ST-258,1
41960,20230101.0,740,ST-289,ST-294,1
41961,20230101.0,740,ST-2907,ST-2677,1
41962,20230101.0,740,ST-2920,ST-8,1
41963,20230101.0,740,ST-2988,ST-2409,1
41964,20230101.0,740,ST-311,ST-1000,1
41965,20230101.0,740,ST-3130,ST-3130,1
41966,20230101.0,740,ST-315,ST-1504,1
41967,20230101.0,740,ST-320,ST-1352,1
41968,20230101.0,740,ST-33,ST-2775,1
41969,20230101.0,740,ST-35,ST-96,1
41970,20230101.0,740,ST-385,ST-2574,1
41971,20230101.0,740,ST-388,ST-1602,1
41972,20230101.0,740,ST-413,ST-278,1
41973,20230101.0,740,ST-432,ST-1501,1
41974,20230101.0,740,ST-436,ST-1326,1
41975,20230101.0,740,ST-447,ST-359,1
41976,20230101.0,740,ST-462,ST-464,1
41977,20230101.0,740,ST-478,ST-344,1
41978,20230101.0,740,ST-512,ST-2031,1
41979,20230101.0,740,ST-531,ST-532,1
41980,20230101.0,740,ST-602,ST-3167,1
41981,20230101.0,740,ST-687,ST-442,1
41982,20230101.0,740,ST-713,ST-996,1
41983,20230101.0,740,ST-724,ST-1678,1
41984,20230101.0,740,ST-807,ST-2678,1
41985,20230101.0,740,ST-824,ST-2947,1
41986,20230101.0,740,ST-83,ST-1754,1
41987,20230101.0,740,ST-868,ST-2710,1
41988,20230101.0,740,ST-895,ST-2581,1
41989,20230101.0,740,ST-906,ST-2605,1
41990,20230101.0,740,ST-935,ST-750,1
41991,20230101.0,745,ST-1005,ST-2011,1
41992,20230101.0,745,ST-1010,ST-835,1
41993,20230101.0,745,ST-103,ST-2305,1
41994,20230101.0,745,ST-1081,ST-1859,1
41995,20230101.0,745,ST-1123,ST-2063,1
41996,20230101.0,745,ST-114,ST-483,1
41997,20230101.0,745,ST-1152,ST-1739,1
41998,20230101.0,745,ST-1222,ST-1274,1
41999,20230101.0,745,ST-1265,ST-668,1
42000,20230101.0,745,ST-1280,ST-2731,1
42001,20230101.0,745,ST-1367,ST-2877,1
42002,20230101.0,745,ST-1390,ST-1725,1
42003,20230101.0,745,ST-1398,ST-2772,1
42004,20230101.0,745,ST-1434,ST-1462,1
42005,20230101.0,745,ST-1466,ST-1137,1
42006,20230101.0,745,ST-1469,ST-2074,1
42007,20230101.0,745,ST-1504,ST-993,1
42008,20230101.0,745,ST-1539,ST-413,1
42009,20230101.0,745,ST-1542,ST-624,1
42010,20230101.0,745,ST-156,ST-158,1
42011,20230101.0,745,ST-1632,ST-1440,1
42012,20230101.0,745,ST-1642,ST-1121,1
42013,20230101.0,745,ST-1647,ST-2056,1
42014,20230101.0,745,ST-1654,ST-2605,1
42015,20230101.0,745,ST-169,ST-137,1
42016,20230101.0,745,ST-1698,ST-287,1
42017,20230101.0,745,ST-1716,ST-1410,1
42018,20230101.0,745,ST-1726,ST-2727,1
42019,20230101.0,745,ST-1794,ST-905,1
42020,20230101.0,745,ST-1807,ST-119,1
42021,20230101.0,745,ST-1859,ST-1728,1
42022,20230101.0,745,ST-1968,ST-416,1
42023,20230101.0,745,ST-2045,ST-2031,1
42024,20230101.0,745,ST-2223,ST-564,1
42025,20230101.0,745,ST-2247,ST-2160,1
42026,20230101.0,745,ST-2267,ST-405,1
42027,20230101.0,745,ST-2273,ST-265,1
42028,20230101.0,745,ST-2317,ST-1263,1
42029,20230101.0,745,ST-2342,ST-1298,1
42030,20230101.0,745,ST-251,ST-271,1
42031,20230101.0,745,ST-2545,ST-796,1
42032,20230101.0,745,ST-2552,ST-3084,1
42033,20230101.0,745,ST-262,ST-1298,1
42034,20230101.0,745,ST-2653,ST-702,1
42035,20230101.0,745,ST-2711,ST-2087,1
42036,20230101.0,745,ST-2774,ST-278,1
42037,20230101.0,745,ST-2865,ST-483,1
42038,20230101.0,745,ST-3069,ST-502,1
42039,20230101.0,745,ST-31,ST-21,1
42040,20230101.0,745,ST-3105,ST-1357,1
42041,20230101.0,745,ST-3123,ST-2719,1
42042,20230101.0,745,ST-402,ST-248,1
42043,20230101.0,745,ST-446,ST-506,1
42044,20230101.0,745,ST-534,ST-1995,1
42045,20230101.0,745,ST-547,ST-548,1
42046,20230101.0,745,ST-578,ST-2793,1
42047,20230101.0,745,ST-578,ST-578,1
42048,20230101.0,745,ST-585,ST-2861,1
42049,20230101.0,745,ST-631,ST-626,1
42050,20230101.0,745,ST-654,ST-1725,1
42051,20230101.0,745,ST-662,ST-664,1
42052,20230101.0,745,ST-67,ST-73,1
42053,20230101.0,745,ST-685,ST-691,1
42054,20230101.0,745,ST-732,ST-760,1
42055,20230101.0,745,ST-787,ST-780,1
42056,20230101.0,745,ST-824,ST-2482,1
42057,20230101.0,745,ST-824,ST-510,1
42058,20230101.0,745,ST-918,ST-2892,1
42059,20230101.0,745,ST-974,ST-384,1
42060,20230101.0,745,ST-985,ST-1266,1
42061,20230101.0,745,ST-99,ST-258,1
42062,20230101.0,750,ST-1000,ST-2007,1
42063,20230101.0,750,ST-105,ST-3043,1
42064,20230101.0,750,ST-1067,ST-834,1
42065,20230101.0,750,ST-1095,ST-366,1
42066,20230101.0,750,ST-1178,ST-2593,1
42067,20230101.0,750,ST-1195,ST-261,1
42068,20230101.0,750,ST-1278,ST-1475,1
42069,20230101.0,750,ST-1283,ST-914,1
42070,20230101.0,750,ST-1350,ST-426,1
42071,20230101.0,750,ST-1351,ST-522,1
42072,20230101.0,750,ST-1370,ST-1839,1
42073,20230101.0,750,ST-1389,ST-2134,1
42074,20230101.0,750,ST-1504,ST-2760,1
42075,20230101.0,750,ST-157,ST-1819,1
42076,20230101.0,750,ST-1590,ST-1868,1
42077,20230101.0,750,ST-1629,ST-392,1
42078,20230101.0,750,ST-1663,ST-1663,1
42079,20230101.0,750,ST-1701,ST-53,1
42080,20230101.0,750,ST-1729,ST-2833,1
42081,20230101.0,750,ST-175,ST-1609,1
42082,20230101.0,750,ST-182,ST-2518,1
42083,20230101.0,750,ST-1874,ST-1720,1
42084,20230101.0,750,ST-1876,ST-1874,1
42085,20230101.0,750,ST-189,ST-1440,1
42086,20230101.0,750,ST-1975,ST-3142,1
42087,20230101.0,750,ST-2007,ST-1651,1
42088,20230101.0,750,ST-2034,ST-2945,1
42089,20230101.0,750,ST-2056,ST-2627,1
42090,20230101.0,750,ST-2056,ST-2992,1
42091,20230101.0,750,ST-2074,ST-913,1
42092,20230101.0,750,ST-21,ST-2643,1
42093,20230101.0,750,ST-2127,ST-1103,1
42094,20230101.0,750,ST-2227,ST-1216,1
42095,20230101.0,750,ST-2244,ST-1481,1
42096,20230101.0,750,ST-231,ST-1754,1
42097,20230101.0,750,ST-2332,ST-1195,1
42098,20230101.0,750,ST-2398,ST-2013,1
42099,20230101.0,750,ST-2476,ST-2484,1
42100,20230101.0,750,ST-2596,ST-1681,1
42101,20230101.0,750,ST-2614,ST-1337,1
42102,20230101.0,750,ST-2633,ST-856,1
42103,20230101.0,750,ST-2710,ST-1283,1
42104,20230101.0,750,ST-2749,ST-2972,1
42105,20230101.0,750,ST-2760,ST-1736,1
42106,20230101.0,750,ST-279,ST-426,1
42107,20230101.0,750,ST-2797,ST-540,1
42108,20230101.0,750,ST-2845,ST-2624,1
42109,20230101.0,750,ST-2888,ST-1065,1
42110,20230101.0,750,ST-2904,ST-2342,1
42111,20230101.0,750,ST-294,ST-1976,1
42112,20230101.0,750,ST-2943,ST-2943,1
42113,20230101.0,750,ST-2948,ST-2355,1
42114,20230101.0,750,ST-2965,ST-2031,1
42115,20230101.0,750,ST-306,ST-52,1
42116,20230101.0,750,ST-3099,ST-262,1
42117,20230101.0,750,ST-3130,ST-26,1
42118,20230101.0,750,ST-3194,ST-920,1
42119,20230101.0,750,ST-4,ST-7,1
42120,20230101.0,750,ST-408,ST-827,1
42121,20230101.0,750,ST-417,ST-2760,1
42122,20230101.0,750,ST-487,ST-1838,1
42123,20230101.0,750,ST-634,ST-633,1
42124,20230101.0,750,ST-665,ST-666,1
42125,20230101.0,750,ST-802,ST-2593,1
42126,20230101.0,750,ST-819,ST-815,1
42127,20230101.0,750,ST-849,ST-99,1
42128,20230101.0,750,ST-99,ST-2545,1
42129,20230101.0,755,ST-1000,ST-311,1
42130,20230101.0,755,ST-1005,ST-2765,1
42131,20230101.0,755,ST-1098,ST-852,1
42132,20230101.0,755,ST-1123,ST-2086,1
42133,20230101.0,755,ST-1124,ST-1121,1
42134,20230101.0,755,ST-1173,ST-1174,1
42135,20230101.0,755,ST-1200,ST-2226,1
42136,20230101.0,755,ST-1347,ST-1347,1
42137,20230101.0,755,ST-1420,ST-494,1
42138,20230101.0,755,ST-1464,ST-1120,1
42139,20230101.0,755,ST-1473,ST-2719,1
42140,20230101.0,755,ST-1485,ST-1482,1
42141,20230101.0,755,ST-1509,ST-2994,1
42142,20230101.0,755,ST-1645,ST-1689,1
42143,20230101.0,755,ST-1777,ST-138,1
42144,20230101.0,755,ST-1794,ST-254,1
42145,20230101.0,755,ST-1835,ST-1053,1
42146,20230101.0,755,ST-1997,ST-2011,1
42147,20230101.0,755,ST-2001,ST-1013,1
42148,20230101.0,755,ST-2003,ST-2003,1
42149,20230101.0,755,ST-2031,ST-514,1
42150,20230101.0,755,ST-2056,ST-2858,1
42151,20230101.0,755,ST-2104,ST-614,1
42152,20230101.0,755,ST-2151,ST-2981,1
42153,20230101.0,755,ST-2294,ST-1263,1
42154,20230101.0,755,ST-2305,ST-1660,1
42155,20230101.0,755,ST-2335,ST-249,1
42156,20230101.0,755,ST-2520,ST-143,1
42157,20230101.0,755,ST-26,ST-36,1
42158,20230101.0,755,ST-2649,ST-683,1
42159,20230101.0,755,ST-2819,ST-1974,1
42160,20230101.0,755,ST-283,ST-1223,1
42161,20230101.0,755,ST-289,ST-2815,1
42162,20230101.0,755,ST-2897,ST-2897,1
42163,20230101.0,755,ST-299,ST-416,1
42164,20230101.0,755,ST-2997,ST-2463,1
42165,20230101.0,755,ST-3049,ST-804,1
42166,20230101.0,755,ST-3061,ST-70,1
42167,20230101.0,755,ST-3105,ST-882,1
42168,20230101.0,755,ST-311,ST-2007,1
42169,20230101.0,755,ST-311,ST-2396,1
42170,20230101.0,755,ST-3138,ST-252,1
42171,20230101.0,755,ST-361,ST-1263,1
42172,20230101.0,755,ST-384,ST-974,1
42173,20230101.0,755,ST-392,ST-398,1
42174,20230101.0,755,ST-408,ST-2501,1
42175,20230101.0,755,ST-454,ST-471,1
42176,20230101.0,755,ST-480,ST-460,1
42177,20230101.0,755,ST-645,ST-1109,1
42178,20230101.0,755,ST-668,ST-1521,1
42179,20230101.0,755,ST-71,ST-66,1
42180,20230101.0,755,ST-714,ST-717,1
42181,20230101.0,755,ST-72,ST-424,1
42182,20230101.0,755,ST-753,ST-1739,1
42183,20230101.0,755,ST-778,ST-1364,1
42184,20230101.0,755,ST-831,ST-3129,1
42185,20230101.0,755,ST-895,ST-930,1
42186,20230101.0,755,ST-931,ST-1774,1
42187,20230101.0,755,ST-980,ST-2314,1
42188,20230101.0,800,ST-1218,ST-1236,1
42189,20230101.0,800,ST-1219,ST-665,1
42190,20230101.0,800,ST-1241,ST-665,1
42191,20230101.0,800,ST-1271,ST-1271,1
42192,20230101.0,800,ST-1353,ST-1353,1
42193,20230101.0,800,ST-1372,ST-439,1
42194,20230101.0,800,ST-1500,ST-1016,1
42195,20230101.0,800,ST-1568,ST-959,1
42196,20230101.0,800,ST-1582,ST-2833,1
42197,20230101.0,800,ST-1676,ST-2049,1
42198,20230101.0,800,ST-18,ST-2157,1
42199,20230101.0,800,ST-1892,ST-1703,1
42200,20230101.0,800,ST-1996,ST-2761,1
42201,20230101.0,800,ST-2107,ST-1137,1
42202,20230101.0,800,ST-2160,ST-24,1
42203,20230101.0,800,ST-2253,ST-462,1
42204,20230101.0,800,ST-2280,ST-402,1
42205,20230101.0,800,ST-2318,ST-3044,1
42206,20230101.0,800,ST-2350,ST-692,1
42207,20230101.0,800,ST-2575,ST-1857,1
42208,20230101.0,800,ST-2588,ST-2599,1
42209,20230101.0,800,ST-2851,ST-1265,1
42210,20230101.0,800,ST-2891,ST-99,1
42211,20230101.0,800,ST-2918,ST-1582,1
42212,20230101.0,800,ST-3051,ST-183,1
42213,20230101.0,800,ST-3087,ST-504,1
42214,20230101.0,800,ST-3143,ST-2379,1
42215,20230101.0,800,ST-33,ST-2257,1
42216,20230101.0,800,ST-330,ST-330,1
42217,20230101.0,800,ST-344,ST-2982,1
42218,20230101.0,800,ST-387,ST-984,1
42219,20230101.0,800,ST-416,ST-2007,1
42220,20230101.0,800,ST-500,ST-2744,1
42221,20230101.0,800,ST-518,ST-3118,1
42222,20230101.0,800,ST-544,ST-1839,1
42223,20230101.0,800,ST-553,ST-1867,1
42224,20230101.0,800,ST-596,ST-1333,1
42225,20230101.0,800,ST-726,ST-2823,1
42226,20230101.0,800,ST-840,ST-2678,1
42227,20230101.0,800,ST-866,ST-971,1
42228,20230101.0,800,ST-868,ST-1476,1
42229,20230101.0,800,ST-9,ST-1190,1
42230,20230101.0,800,ST-908,ST-2877,1
42231,20230101.0,800,ST-997,ST-3104,1
42232,20230101.0,805,ST-1220,ST-670,1
42233,20230101.0,805,ST-1323,ST-1733,1
42234,20230101.0,805,ST-1331,ST-462,1
42235,20230101.0,805,ST-1357,ST-3105,1
42236,20230101.0,805,ST-1402,ST-2871,1
42237,20230101.0,805,ST-1405,ST-2666,1
42238,20230101.0,805,ST-1423,ST-1109,1
42239,20230101.0,805,ST-1455,ST-1455,1
42240,20230101.0,805,ST-1476,ST-1476,1
42241,20230101.0,805,ST-1476,ST-2698,1
42242,20230101.0,805,ST-1634,ST-825,1
42243,20230101.0,805,ST-1656,ST-3153,1
42244,20230101.0,805,ST-167,ST-118,1
42245,20230101.0,805,ST-1697,ST-2146,1
42246,20230101.0,805,ST-1718,ST-2858,1
42247,20230101.0,805,ST-1722,ST-2541,1
42248,20230101.0,805,ST-1876,ST-1730,1
42249,20230101.0,805,ST-1966,ST-918,1
42250,20230101.0,805,ST-2222,ST-571,1
42251,20230101.0,805,ST-2268,ST-1298,1
42252,20230101.0,805,ST-23,ST-36,1
42253,20230101.0,805,ST-234,ST-2508,1
42254,20230101.0,805,ST-2538,ST-2557,1
42255,20230101.0,805,ST-258,ST-99,1
42256,20230101.0,805,ST-259,ST-2544,1
42257,20230101.0,805,ST-2708,ST-913,1
42258,20230101.0,805,ST-2718,ST-1283,1
42259,20230101.0,805,ST-2749,ST-1842,1
42260,20230101.0,805,ST-2879,ST-3163,1
42261,20230101.0,805,ST-2892,ST-2996,1
42262,20230101.0,805,ST-2943,ST-2558,1
42263,20230101.0,805,ST-2958,ST-416,1
42264,20230101.0,805,ST-2996,ST-1546,1
42265,20230101.0,805,ST-303,ST-1990,1
42266,20230101.0,805,ST-310,ST-1002,1
42267,20230101.0,805,ST-3139,ST-2242,1
42268,20230101.0,805,ST-343,ST-3019,1
42269,20230101.0,805,ST-450,ST-2261,1
42270,20230101.0,805,ST-47,ST-47,1
42271,20230101.0,805,ST-479,ST-2425,1
42272,20230101.0,805,ST-483,X,1
42273,20230101.0,805,ST-494,ST-2738,1
42274,20230101.0,805,ST-502,ST-2929,1
42275,20230101.0,805,ST-53,ST-425,1
42276,20230101.0,805,ST-540,ST-891,1
42277,20230101.0,805,ST-62,ST-307,1
42278,20230101.0,805,ST-671,ST-1222,1
42279,20230101.0,805,ST-750,ST-935,1
42280,20230101.0,805,ST-87,ST-77,1
42281,20230101.0,805,ST-876,ST-2753,1
42282,20230101.0,805,ST-879,ST-1165,1
42283,20230101.0,805,ST-987,ST-1722,1
42284,20230101.0,805,ST-99,ST-3112,1
42285,20230101.0,810,ST-1086,ST-1719,1
42286,20230101.0,810,ST-1137,ST-658,1
42287,20230101.0,810,ST-1150,ST-298,1
42288,20230101.0,810,ST-1228,ST-1226,1
42289,20230101.0,810,ST-1254,ST-1254,1
42290,20230101.0,810,ST-1276,ST-3029,1
42291,20230101.0,810,ST-1390,ST-645,1
42292,20230101.0,810,ST-1421,ST-490,1
42293,20230101.0,810,ST-1491,ST-938,1
42294,20230101.0,810,ST-1601,ST-246,1
42295,20230101.0,810,ST-1645,ST-3137,1
42296,20230101.0,810,ST-1690,ST-2310,1
42297,20230101.0,810,ST-1692,ST-2979,1
42298,20230101.0,810,ST-1701,ST-1701,1
42299,20230101.0,810,ST-1710,ST-2558,1
42300,20230101.0,810,ST-1762,ST-2739,1
42301,20230101.0,810,ST-177,ST-1814,1
42302,20230101.0,810,ST-2029,ST-3031,1
42303,20230101.0,810,ST-2040,ST-2411,1
42304,20230101.0,810,ST-2087,ST-915,1
42305,20230101.0,810,ST-2088,ST-2107,1
42306,20230101.0,810,ST-2257,ST-32,1
42307,20230101.0,810,ST-2262,ST-475,1
42308,20230101.0,810,ST-2274,ST-376,1
42309,20230101.0,810,ST-2318,ST-252,1
42310,20230101.0,810,ST-236,ST-358,1
42311,20230101.0,810,ST-2427,ST-1200,1
42312,20230101.0,810,ST-2484,ST-2477,1
42313,20230101.0,810,ST-259,ST-2544,1
42314,20230101.0,810,ST-2625,ST-2565,1
42315,20230101.0,810,ST-2636,ST-2846,1
42316,20230101.0,810,ST-271,ST-2272,1
42317,20230101.0,810,ST-2716,ST-1125,1
42318,20230101.0,810,ST-2720,ST-1137,1
42319,20230101.0,810,ST-2757,ST-1409,1
42320,20230101.0,810,ST-2822,ST-2818,1
42321,20230101.0,810,ST-2893,ST-3032,1
42322,20230101.0,810,ST-290,ST-1323,1
42323,20230101.0,810,ST-2943,ST-2492,1
42324,20230101.0,810,ST-3053,ST-2624,1
42325,20230101.0,810,ST-306,ST-1353,1
42326,20230101.0,810,ST-306,ST-3073,1
42327,20230101.0,810,ST-3087,ST-2567,1
42328,20230101.0,810,ST-3119,ST-3119,1
42329,20230101.0,810,ST-322,ST-322,1
42330,20230101.0,810,ST-346,ST-212,1
42331,20230101.0,810,ST-363,ST-983,1
42332,20230101.0,810,ST-388,ST-255,1
42333,20230101.0,810,ST-398,ST-372,1
42334,20230101.0,810,ST-418,ST-418,1
42335,20230101.0,810,ST-442,ST-1442,1
42336,20230101.0,810,ST-47,ST-47,1
42337,20230101.0,810,ST-494,ST-502,1
42338,20230101.0,810,ST-510,ST-2484,1
42339,20230101.0,810,ST-513,ST-513,1
42340,20230101.0,810,ST-519,ST-520,1
42341,20230101.0,810,ST-603,ST-558,1
42342,20230101.0,810,ST-650,ST-1103,1
42343,20230101.0,810,ST-67,ST-71,1
42344,20230101.0,810,ST-73,ST-73,1
42345,20230101.0,810,ST-761,ST-810,1
42346,20230101.0,810,ST-771,ST-2334,1
42347,20230101.0,810,ST-772,ST-890,1
42348,20230101.0,810,ST-776,ST-2498,1
42349,20230101.0,810,ST-908,ST-1719,1
42350,20230101.0,810,ST-914,ST-1639,1
42351,20230101.0,810,ST-970,ST-971,1
42352,20230101.0,810,ST-993,ST-1996,1
42353,20230101.0,815,ST-1005,ST-2012,1
42354,20230101.0,815,ST-1054,ST-1054,1
42355,20230101.0,815,ST-1059,ST-1850,1
42356,20230101.0,815,ST-106,ST-446,1
42357,20230101.0,815,ST-1069,ST-3094,1
42358,20230101.0,815,ST-108,ST-1335,1
42359,20230101.0,815,ST-1083,ST-2742,1
42360,20230101.0,815,ST-1083,ST-493,1
42361,20230101.0,815,ST-1088,ST-891,1
42362,20230101.0,815,ST-109,ST-109,1
42363,20230101.0,815,ST-1121,ST-1122,1
42364,20230101.0,815,ST-1259,ST-728,1
42365,20230101.0,815,ST-1263,ST-252,1
42366,20230101.0,815,ST-1287,ST-2078,1
42367,20230101.0,815,ST-1296,ST-614,1
42368,20230101.0,815,ST-1352,ST-1064,1
42369,20230101.0,815,ST-1361,ST-1869,1
42370,20230101.0,815,ST-1405,ST-750,1
42371,20230101.0,815,ST-1413,ST-2915,1
42372,20230101.0,815,ST-1483,ST-1483,1
42373,20230101.0,815,ST-1537,ST-733,1
42374,20230101.0,815,ST-1582,ST-2918,1
42375,20230101.0,815,ST-167,ST-978,1
42376,20230101.0,815,ST-1689,ST-2045,1
42377,20230101.0,815,ST-1725,ST-3101,1
42378,20230101.0,815,ST-1735,ST-767,1
42379,20230101.0,815,ST-18,ST-341,1
42380,20230101.0,815,ST-183,ST-130,1
42381,20230101.0,815,ST-1861,ST-1416,1
42382,20230101.0,815,ST-1869,ST-1869,1
42383,20230101.0,815,ST-1872,ST-1720,1
42384,20230101.0,815,ST-1971,ST-71,1
42385,20230101.0,815,ST-1976,ST-1267,1
42386,20230101.0,815,ST-1996,ST-1997,1
42387,20230101.0,815,ST-2013,ST-2013,1
42388,20230101.0,815,ST-2017,ST-1996,1
42389,20230101.0,815,ST-2023,ST-2024,1
42390,20230101.0,815,ST-2031,ST-2057,1
42391,20230101.0,815,ST-21,ST-2153,1
42392,20230101.0,815,ST-2124,ST-1389,1
42393,20230101.0,815,ST-2156,ST-5,1
42394,20230101.0,815,ST-2166,ST-991,1
42395,20230101.0,815,ST-219,ST-37,1
42396,20230101.0,815,ST-2239,ST-2350,1
42397,20230101.0,815,ST-2240,ST-877,1
42398,20230101.0,815,ST-2279,ST-397,1
42399,20230101.0,815,ST-2292,ST-847,1
42400,20230101.0,815,ST-2318,ST-1722,1
42401,20230101.0,815,ST-2331,ST-2320,1
42402,20230101.0,815,ST-2363,ST-760,1
42403,20230101.0,815,ST-24,ST-2153,1
42404,20230101.0,815,ST-2465,ST-1223,1
42405,20230101.0,815,ST-2533,ST-231,1
42406,20230101.0,815,ST-2574,ST-1681,1
42407,20230101.0,815,ST-2685,ST-823,1
42408,20230101.0,815,ST-2751,ST-2750,1
42409,20230101.0,815,ST-2760,ST-3163,1
42410,20230101.0,815,ST-2833,ST-1582,1
42411,20230101.0,815,ST-2849,ST-3093,1
42412,20230101.0,815,ST-2903,ST-2431,1
42413,20230101.0,815,ST-292,ST-278,1
42414,20230101.0,815,ST-294,ST-294,1
42415,20230101.0,815,ST-3043,ST-105,1
42416,20230101.0,815,ST-3089,ST-2014,1
42417,20230101.0,815,ST-3125,ST-2479,1
42418,20230101.0,815,ST-3142,ST-53,1
42419,20230101.0,815,ST-35,ST-1397,1
42420,20230101.0,815,ST-368,ST-2310,1
42421,20230101.0,815,ST-377,ST-377,1
42422,20230101.0,815,ST-421,ST-1972,1
42423,20230101.0,815,ST-462,ST-90,1
42424,20230101.0,815,ST-561,ST-1380,1
42425,20230101.0,815,ST-63,ST-63,1
42426,20230101.0,815,ST-699,ST-2651,1
42427,20230101.0,815,ST-71,ST-68,1
42428,20230101.0,815,ST-749,ST-1908,1
42429,20230101.0,815,ST-750,ST-750,1
42430,20230101.0,815,ST-772,ST-890,1
42431,20230101.0,815,ST-807,ST-2850,1
42432,20230101.0,815,ST-831,ST-1515,1
42433,20230101.0,815,ST-84,ST-81,1
42434,20230101.0,815,ST-840,ST-1582,1
42435,20230101.0,815,ST-87,ST-87,1
42436,20230101.0,815,ST-874,ST-3067,1
42437,20230101.0,815,ST-883,ST-702,1
42438,20230101.0,815,ST-89,ST-89,1
42439,20230101.0,815,ST-912,ST-1334,1
42440,20230101.0,815,ST-943,ST-1810,1
42441,20230101.0,820,ST-1017,ST-1496,1
42442,20230101.0,820,ST-1044,ST-1044,1
42443,20230101.0,820,ST-1048,ST-1048,1
42444,20230101.0,820,ST-1081,ST-1857,1
42445,20230101.0,820,ST-1118,ST-606,1
42446,20230101.0,820,ST-118,ST-1826,1
42447,20230101.0,820,ST-1193,ST-2542,1
42448,20230101.0,820,ST-1195,ST-2420,1
42449,20230101.0,820,ST-1195,ST-276,1
42450,20230101.0,820,ST-1249,ST-2059,1
42451,20230101.0,820,ST-1263,ST-2312,1
42452,20230101.0,820,ST-1300,ST-1298,1
42453,20230101.0,820,ST-1321,ST-3142,1
42454,20230101.0,820,ST-1334,ST-366,1
42455,20230101.0,820,ST-1342,ST-140,1
42456,20230101.0,820,ST-1343,ST-1343,1
42457,20230101.0,820,ST-1350,ST-418,1
42458,20230101.0,820,ST-1357,ST-733,1
42459,20230101.0,820,ST-1370,ST-2742,1
42460,20230101.0,820,ST-1378,ST-102,1
42461,20230101.0,820,ST-1379,ST-388,1
